Monster	AttackStyle	XP/hr	GP/hr	Cost/hr	Profitability	XP	Options
Greater Nechryael	mage-def	166.7k XP/hr	1.3m GP/hr	160k cost gp/hr	8.0	164118	
Suqah	atk-str-def	172.1k XP/hr	105.9k GP/hr	230.6k cost gp/hr	0.5	163476	
Suqah	range	171.2k XP/hr	88.3k GP/hr	229.3k cost gp/hr	0.4	163476	
Suqah	mage	165.6k XP/hr	89.5k GP/hr	221.9k cost gp/hr	0.4	163476	
Suqah	range-def	163.1k XP/hr	85.6k GP/hr	218.5k cost gp/hr	0.4	163476	
Suqah	mage-def	169.8k XP/hr	100.3k GP/hr	227.5k cost gp/hr	0.4	163476	
Suqah	atk-str-def	168.2k XP/hr	86.3k GP/hr	225.3k cost gp/hr	0.4	163476	
Suqah	range	166.6k XP/hr	85.5k GP/hr	223.3k cost gp/hr	0.4	163476	
Suqah	mage	165.8k XP/hr	89.2k GP/hr	222.1k cost gp/hr	0.4	163476	
Suqah	range-def	168.4k XP/hr	89.9k GP/hr	225.6k cost gp/hr	0.4	163476	
Suqah	mage-def	166.9k XP/hr	89k GP/hr	223.6k cost gp/hr	0.4	163476	
Abyssal Demon	mage-def	170.9k XP/hr	813.7k GP/hr	265.3k cost gp/hr	3.1	163451	
The Leviathan	mage-def	170.5k XP/hr	914.4k GP/hr	1.6m cost gp/hr	0.6	163337	
Skeleton Mage	range	163k XP/hr	191.9k GP/hr	244.2k cost gp/hr	0.8	163311	
Skeleton Mage	mage	163.2k XP/hr	177.1k GP/hr	244.7k cost gp/hr	0.7	163311	
Skeleton Mage	range-def	165.7k XP/hr	161.2k GP/hr	248.4k cost gp/hr	0.6	163311	
Skeleton Mage	mage-def	168.8k XP/hr	218.6k GP/hr	253k cost gp/hr	0.9	163311	
Skeleton Mage	range	164.7k XP/hr	195.7k GP/hr	246.9k cost gp/hr	0.8	163311	
Skeleton Mage	mage	171.9k XP/hr	172.6k GP/hr	257.7k cost gp/hr	0.7	163311	
Skeleton Mage	range-def	165.1k XP/hr	168.7k GP/hr	247.5k cost gp/hr	0.7	163311	
Skeleton Mage	mage-def	167k XP/hr	185.6k GP/hr	250.3k cost gp/hr	0.7	163311	
Skeleton Mage	range	163.5k XP/hr	192.7k GP/hr	245k cost gp/hr	0.8	163311	
Skeleton Mage	mage	166.4k XP/hr	194.9k GP/hr	249.4k cost gp/hr	0.8	163311	
Skeleton Mage	range-def	166.3k XP/hr	202.6k GP/hr	249.3k cost gp/hr	0.8	163311	
Skeleton Mage	mage-def	170.9k XP/hr	187.9k GP/hr	256.2k cost gp/hr	0.7	163311	
Skeleton Mage	atk-str-def	168.4k XP/hr	168.9k GP/hr	252.5k cost gp/hr	0.7	163310	
Skeleton Mage	atk-str-def	171.6k XP/hr	193.4k GP/hr	257.1k cost gp/hr	0.8	163310	
Skeleton Mage	atk-str-def	162.4k XP/hr	155.9k GP/hr	243.4k cost gp/hr	0.6	163310	
Lizardman	atk-str-def	165.5k XP/hr	494.9k GP/hr	791.7k cost gp/hr	0.6	162133	
Lesser demon	mage	169k XP/hr	305.9k GP/hr	708.4k cost gp/hr	0.4	162035	
Wolf	range-def	168.7k XP/hr	624.2k GP/hr	682.4k cost gp/hr	0.9	161194	
Lizardman	atk-str-def	164.4k XP/hr	104.9k GP/hr	279.9k cost gp/hr	0.4	159516	
Lizardman	range	167.7k XP/hr	202.5k GP/hr	285.5k cost gp/hr	0.7	159516	
Lizardman	mage	160.1k XP/hr	188.3k GP/hr	272.5k cost gp/hr	0.7	159516	
Lizardman	range-def	159.2k XP/hr	317.4k GP/hr	271k cost gp/hr	1.2	159516	
Lizardman	mage-def	160.7k XP/hr	177.1k GP/hr	273.6k cost gp/hr	0.6	159516	
Lizardman	atk-str-def	164.5k XP/hr	133.7k GP/hr	280.1k cost gp/hr	0.5	159516	
Lizardman	range	163.1k XP/hr	184.6k GP/hr	277.6k cost gp/hr	0.7	159516	
Lizardman	mage	166.2k XP/hr	166.5k GP/hr	282.9k cost gp/hr	0.6	159516	
Lizardman	range-def	163.7k XP/hr	132.6k GP/hr	278.7k cost gp/hr	0.5	159516	
Lizardman	mage-def	159.5k XP/hr	245.2k GP/hr	271.5k cost gp/hr	0.9	159516	
Lizardman	mage-def	161.7k XP/hr	462.3k GP/hr	787.8k cost gp/hr	0.6	159245	
Maniacal monkey	range-def	163.9k XP/hr	686k GP/hr	179.3k cost gp/hr	3.8	159146	
Werewolf	range	158.9k XP/hr	258.3k GP/hr	146.2k cost gp/hr	1.8	158250	
Werewolf	mage	167k XP/hr	246.2k GP/hr	153.8k cost gp/hr	1.6	158250	
Werewolf	range-def	163.6k XP/hr	273.6k GP/hr	150.6k cost gp/hr	1.8	158250	
Werewolf	mage-def	166.4k XP/hr	282k GP/hr	153.1k cost gp/hr	1.8	158250	
Werewolf	range	161.7k XP/hr	239k GP/hr	148.9k cost gp/hr	1.6	158250	
Werewolf	mage	158.1k XP/hr	242.2k GP/hr	145.6k cost gp/hr	1.7	158250	
Werewolf	range-def	163.3k XP/hr	250.8k GP/hr	150.3k cost gp/hr	1.7	158250	
Werewolf	mage-def	158.7k XP/hr	237.5k GP/hr	146.1k cost gp/hr	1.6	158250	
Werewolf	range	162.5k XP/hr	261.1k GP/hr	149.6k cost gp/hr	1.7	158250	
Werewolf	mage	166.5k XP/hr	247.3k GP/hr	153.2k cost gp/hr	1.6	158250	
Werewolf	range-def	157.6k XP/hr	268.6k GP/hr	145k cost gp/hr	1.9	158250	
Werewolf	mage-def	164.5k XP/hr	244.1k GP/hr	151.5k cost gp/hr	1.6	158250	
Werewolf	atk-str-def	163.3k XP/hr	250.8k GP/hr	150.4k cost gp/hr	1.7	158249	
Werewolf	atk-str-def	158.8k XP/hr	265.5k GP/hr	146.2k cost gp/hr	1.8	158249	
Werewolf	atk-str-def	163.1k XP/hr	302.6k GP/hr	150.1k cost gp/hr	2.0	158249	
Lesser demon	atk-str-def	159.6k XP/hr	153.5k GP/hr	244k cost gp/hr	0.6	157521	
Lesser demon	range	159.7k XP/hr	135.7k GP/hr	244.2k cost gp/hr	0.6	157521	
Lesser demon	mage	158.4k XP/hr	146.3k GP/hr	242.2k cost gp/hr	0.6	157521	
Lesser demon	range-def	161k XP/hr	137.1k GP/hr	246.2k cost gp/hr	0.6	157521	
Lesser demon	mage-def	158k XP/hr	137.9k GP/hr	241.6k cost gp/hr	0.6	157521	
Lesser demon	atk-str-def	163.1k XP/hr	147.9k GP/hr	249.4k cost gp/hr	0.6	157521	
Lesser demon	range	158.4k XP/hr	163k GP/hr	242.2k cost gp/hr	0.7	157521	
Lesser demon	mage	157k XP/hr	113.1k GP/hr	240k cost gp/hr	0.5	157521	
Lesser demon	range-def	158.9k XP/hr	135.3k GP/hr	243k cost gp/hr	0.6	157521	
Lesser demon	mage-def	164.1k XP/hr	167k GP/hr	250.9k cost gp/hr	0.7	157521	
Adamant Dragon	atk-str-def	156.4k XP/hr	1.4m GP/hr	368.3k cost gp/hr	3.9	157436.5	
Adamant Dragon	atk-str-def	156.5k XP/hr	1.5m GP/hr	368.4k cost gp/hr	4.0	157436.5	
Adamant Dragon	atk-str-def	158.4k XP/hr	3.2m GP/hr	372.9k cost gp/hr	8.6	157436.5	
Lizardman	mage	159k XP/hr	437.1k GP/hr	792.4k cost gp/hr	0.6	155652	
Lizardman	range	160.7k XP/hr	473.3k GP/hr	806.1k cost gp/hr	0.6	154590	
Ice giant	atk-str-def	156k XP/hr	160.1k GP/hr	289.3k cost gp/hr	0.6	152869	
Ice giant	range	152.6k XP/hr	165.7k GP/hr	283k cost gp/hr	0.6	152869	
Ice giant	mage	156.2k XP/hr	202.6k GP/hr	289.6k cost gp/hr	0.7	152869	
Ice giant	range-def	152.8k XP/hr	171k GP/hr	283.3k cost gp/hr	0.6	152869	
Ice giant	mage-def	160.7k XP/hr	166.5k GP/hr	298k cost gp/hr	0.6	152869	
Ice giant	atk-str-def	155.2k XP/hr	246.1k GP/hr	287.7k cost gp/hr	0.9	152869	
Ice giant	range	152.6k XP/hr	154.9k GP/hr	282.9k cost gp/hr	0.5	152869	
Ice giant	mage	153.1k XP/hr	167.8k GP/hr	283.8k cost gp/hr	0.6	152869	
Ice giant	range-def	157.5k XP/hr	228.2k GP/hr	292k cost gp/hr	0.8	152869	
Ice giant	mage-def	158.1k XP/hr	203.8k GP/hr	293.2k cost gp/hr	0.7	152869	
Blood Reaver	range	159.2k XP/hr	1m GP/hr	292.1k cost gp/hr	3.5	152831	
Blood Reaver	atk	157.9k XP/hr	1.1m GP/hr	289.7k cost gp/hr	3.9	152831	
Blood Reaver	range-def	158.2k XP/hr	933.5k GP/hr	290.2k cost gp/hr	3.2	152831	
Blood Reaver	atk	157.1k XP/hr	1m GP/hr	288.3k cost gp/hr	3.6	152831	
Blood Reaver	range	152.3k XP/hr	990.7k GP/hr	279.5k cost gp/hr	3.5	152831	
Blood Reaver	atk	153.6k XP/hr	963k GP/hr	281.9k cost gp/hr	3.4	152831	
Blood Reaver	range-def	155.8k XP/hr	992k GP/hr	286k cost gp/hr	3.5	152831	
Blood Reaver	atk	156k XP/hr	1m GP/hr	286.2k cost gp/hr	3.5	152831	
Blood Reaver	range	154.7k XP/hr	877.6k GP/hr	283.9k cost gp/hr	3.1	152831	
Blood Reaver	atk	152.3k XP/hr	742.4k GP/hr	279.5k cost gp/hr	2.7	152831	
Blood Reaver	range-def	152.6k XP/hr	914.6k GP/hr	280.1k cost gp/hr	3.3	152831	
Blood Reaver	atk	157.2k XP/hr	861k GP/hr	288.5k cost gp/hr	3.0	152831	
Blood Reaver	atk-str-def	159.3k XP/hr	887k GP/hr	292.4k cost gp/hr	3.0	152830	
Blood Reaver	atk-str-def	160k XP/hr	1.1m GP/hr	293.7k cost gp/hr	3.8	152830	
Blood Reaver	atk-str-def	159k XP/hr	1.2m GP/hr	291.8k cost gp/hr	4.0	152830	
Lesser demon	mage-def	156.8k XP/hr	305.9k GP/hr	698.6k cost gp/hr	0.4	152412	
Greater Demon	atk-str-def	157k XP/hr	128.4k GP/hr	219k cost gp/hr	0.6	151987	
Greater Demon	range	151.3k XP/hr	176.8k GP/hr	211.1k cost gp/hr	0.8	151987	
Greater Demon	mage	153k XP/hr	148.3k GP/hr	213.5k cost gp/hr	0.7	151987	
Greater Demon	range-def	158.4k XP/hr	139.1k GP/hr	221k cost gp/hr	0.6	151987	
Greater Demon	mage-def	151.4k XP/hr	205.3k GP/hr	211.3k cost gp/hr	1.0	151987	
Greater Demon	atk-str-def	158.8k XP/hr	135.4k GP/hr	221.6k cost gp/hr	0.6	151987	
Greater Demon	range	154.4k XP/hr	192.1k GP/hr	215.4k cost gp/hr	0.9	151987	
Greater Demon	mage	155.8k XP/hr	133.1k GP/hr	217.4k cost gp/hr	0.6	151987	
Greater Demon	range-def	151k XP/hr	172k GP/hr	210.8k cost gp/hr	0.8	151987	
Greater Demon	mage-def	154.6k XP/hr	143.9k GP/hr	215.8k cost gp/hr	0.7	151987	
Greater Nechryael	mage	151.9k XP/hr	1.2m GP/hr	157.7k cost gp/hr	7.8	151809	
Zygomite	range	158.2k XP/hr	757.2k GP/hr	245.3k cost gp/hr	3.1	151413	
Zygomite	mage	151.7k XP/hr	503.1k GP/hr	235.3k cost gp/hr	2.1	151413	
Zygomite	range-def	159.4k XP/hr	719.3k GP/hr	247.2k cost gp/hr	2.9	151413	
Zygomite	mage-def	151.8k XP/hr	728.9k GP/hr	235.5k cost gp/hr	3.1	151413	
Zygomite	range	155.9k XP/hr	647.7k GP/hr	241.9k cost gp/hr	2.7	151413	
Zygomite	mage	155.6k XP/hr	539.2k GP/hr	241.3k cost gp/hr	2.2	151413	
Zygomite	range-def	152.2k XP/hr	571.2k GP/hr	236.1k cost gp/hr	2.4	151413	
Zygomite	mage-def	154.1k XP/hr	539.7k GP/hr	239k cost gp/hr	2.3	151413	
Zygomite	range	156k XP/hr	656.4k GP/hr	242k cost gp/hr	2.7	151413	
Zygomite	mage	157.9k XP/hr	492.3k GP/hr	244.9k cost gp/hr	2.0	151413	
Zygomite	range-def	158.8k XP/hr	556k GP/hr	246.3k cost gp/hr	2.3	151413	
Zygomite	mage-def	152.3k XP/hr	619k GP/hr	236.2k cost gp/hr	2.6	151413	
Zygomite	atk-str-def	153.3k XP/hr	462.4k GP/hr	237.7k cost gp/hr	1.9	151412	
Zygomite	atk-str-def	150.3k XP/hr	492.3k GP/hr	233.2k cost gp/hr	2.1	151412	
Zygomite	atk-str-def	157.4k XP/hr	651.7k GP/hr	244.1k cost gp/hr	2.7	151412	
Maniacal monkey	mage	158.2k XP/hr	686.8k GP/hr	182.1k cost gp/hr	3.8	151260	
Sarachnis	range	152.4k XP/hr	1.5m GP/hr	477.7k cost gp/hr	3.2	151158	
Sarachnis	mage	150.3k XP/hr	1.6m GP/hr	470.9k cost gp/hr	3.3	151158	
Sarachnis	range-def	152.5k XP/hr	1.5m GP/hr	477.8k cost gp/hr	3.2	151158	
Sarachnis	mage-def	156.6k XP/hr	1.6m GP/hr	490.6k cost gp/hr	3.3	151158	
Sarachnis	range	153.2k XP/hr	1.5m GP/hr	480k cost gp/hr	3.2	151158	
Sarachnis	mage	156.5k XP/hr	1.5m GP/hr	490.3k cost gp/hr	3.1	151158	
Sarachnis	range-def	151.9k XP/hr	1.6m GP/hr	475.9k cost gp/hr	3.4	151158	
Sarachnis	mage-def	157k XP/hr	1.6m GP/hr	491.9k cost gp/hr	3.2	151158	
Sarachnis	range	155.3k XP/hr	1.6m GP/hr	486.8k cost gp/hr	3.3	151158	
Sarachnis	mage	159.3k XP/hr	1.8m GP/hr	499.1k cost gp/hr	3.6	151158	
Sarachnis	range-def	156.5k XP/hr	1.8m GP/hr	490.5k cost gp/hr	3.8	151158	
Sarachnis	mage-def	155.3k XP/hr	1.4m GP/hr	486.7k cost gp/hr	3.0	151158	
Sarachnis	atk-str-def	155.7k XP/hr	1.6m GP/hr	488k cost gp/hr	3.2	151156	
Sarachnis	atk-str-def	158.7k XP/hr	1.5m GP/hr	497.4k cost gp/hr	3.0	151156	
Sarachnis	atk-str-def	154.1k XP/hr	1.7m GP/hr	482.9k cost gp/hr	3.5	151156	
Ghost	range	161.9k XP/hr	0 GP/hr	75.3k cost gp/hr	0.0	151128	
Ghost	mage	162.4k XP/hr	0 GP/hr	75.5k cost gp/hr	0.0	151128	
Ghost	range-def	163.7k XP/hr	0 GP/hr	76.1k cost gp/hr	0.0	151128	
Ghost	mage-def	155.8k XP/hr	0 GP/hr	72.4k cost gp/hr	0.0	151128	
Ghost	atk-str-def	161.1k XP/hr	0 GP/hr	74.8k cost gp/hr	0.0	151127	
Greater Demon	range-def	152.8k XP/hr	274.6k GP/hr	622.7k cost gp/hr	0.4	150997	
Greater Demon	atk-str-def	156.3k XP/hr	426.7k GP/hr	637.4k cost gp/hr	0.7	150839	
Lesser demon	range-def	149.7k XP/hr	358.6k GP/hr	675k cost gp/hr	0.5	150576	
Blue Dragon	atk-str-def	154.5k XP/hr	1.1m GP/hr	283.7k cost gp/hr	3.8	150552.6	
Blue Dragon	atk-str-def	156.9k XP/hr	1.1m GP/hr	288.1k cost gp/hr	3.8	150552.6	
Thermonuclear smoke devil	atk-str-def	157.7k XP/hr	1.9m GP/hr	463.5k cost gp/hr	4.2	150400	
Thermonuclear smoke devil	range	151.1k XP/hr	1.3m GP/hr	443.9k cost gp/hr	2.9	150400	
Thermonuclear smoke devil	mage	159.1k XP/hr	1.4m GP/hr	467.7k cost gp/hr	2.9	150400	
Thermonuclear smoke devil	range-def	154.1k XP/hr	4.1m GP/hr	453k cost gp/hr	9.1	150400	
Thermonuclear smoke devil	mage-def	152.8k XP/hr	1.5m GP/hr	449.1k cost gp/hr	3.3	150400	
Thermonuclear smoke devil	atk-str-def	158.2k XP/hr	2.2m GP/hr	465k cost gp/hr	4.8	150400	
Thermonuclear smoke devil	range	153.1k XP/hr	1.8m GP/hr	449.9k cost gp/hr	4.0	150400	
Thermonuclear smoke devil	mage	158.6k XP/hr	1.7m GP/hr	466k cost gp/hr	3.6	150400	
Thermonuclear smoke devil	range-def	151.5k XP/hr	1.5m GP/hr	445.3k cost gp/hr	3.3	150400	
Thermonuclear smoke devil	mage-def	156.4k XP/hr	2.5m GP/hr	459.5k cost gp/hr	5.4	150400	
Thermonuclear smoke devil	atk-str-def	157.5k XP/hr	1.9m GP/hr	462.9k cost gp/hr	4.0	150400	
Thermonuclear smoke devil	range	152.1k XP/hr	1.3m GP/hr	446.8k cost gp/hr	3.0	150400	
Thermonuclear smoke devil	mage	155.4k XP/hr	2.6m GP/hr	456.6k cost gp/hr	5.8	150400	
Thermonuclear smoke devil	range-def	156.6k XP/hr	3.2m GP/hr	460.3k cost gp/hr	6.9	150400	
Thermonuclear smoke devil	mage-def	154.4k XP/hr	3.2m GP/hr	453.8k cost gp/hr	7.0	150400	
Black Dragon	atk-str-def	150.9k XP/hr	835k GP/hr	293.3k cost gp/hr	2.8	150311	
Ancient Zygomite	atk-str-def	151.9k XP/hr	469.6k GP/hr	136.2k cost gp/hr	3.4	150306	
Ancient Zygomite	range	157.3k XP/hr	502.2k GP/hr	141k cost gp/hr	3.6	150306	
Ancient Zygomite	mage	149.7k XP/hr	552.7k GP/hr	134.2k cost gp/hr	4.1	150306	
Ancient Zygomite	range-def	154.1k XP/hr	451.3k GP/hr	138.1k cost gp/hr	3.3	150306	
Ancient Zygomite	mage-def	154.4k XP/hr	336.7k GP/hr	138.4k cost gp/hr	2.4	150306	
Ancient Zygomite	atk-str-def	156.2k XP/hr	445.6k GP/hr	140.1k cost gp/hr	3.2	150306	
Ancient Zygomite	range	156.3k XP/hr	501k GP/hr	140.2k cost gp/hr	3.6	150306	
Ancient Zygomite	mage	155.7k XP/hr	485.7k GP/hr	139.6k cost gp/hr	3.5	150306	
Ancient Zygomite	range-def	154.9k XP/hr	411.7k GP/hr	138.9k cost gp/hr	3.0	150306	
Ancient Zygomite	mage-def	150.6k XP/hr	523.9k GP/hr	135k cost gp/hr	3.9	150306	
Ancient Zygomite	atk-str-def	156.4k XP/hr	427.3k GP/hr	140.2k cost gp/hr	3.0	150306	
Ancient Zygomite	range	153.2k XP/hr	425.3k GP/hr	137.4k cost gp/hr	3.1	150306	
Ancient Zygomite	mage	154.3k XP/hr	384.9k GP/hr	138.3k cost gp/hr	2.8	150306	
Ancient Zygomite	range-def	150.4k XP/hr	411.7k GP/hr	134.9k cost gp/hr	3.1	150306	
Ancient Zygomite	mage-def	149.2k XP/hr	385.7k GP/hr	133.8k cost gp/hr	2.9	150306	
Suqah	range-def	154.4k XP/hr	199.9k GP/hr	680.2k cost gp/hr	0.3	148266	
Moss giant	atk-str-def	151k XP/hr	360.9k GP/hr	312.1k cost gp/hr	1.2	148122	
Moss giant	range	147.9k XP/hr	367.9k GP/hr	305.7k cost gp/hr	1.2	148122	
Moss giant	mage	149.9k XP/hr	468k GP/hr	309.9k cost gp/hr	1.5	148122	
Moss giant	range-def	147.4k XP/hr	320.6k GP/hr	304.7k cost gp/hr	1.1	148122	
Moss giant	mage-def	154.9k XP/hr	377.3k GP/hr	320.2k cost gp/hr	1.2	148122	
Moss giant	atk-str-def	151.2k XP/hr	343k GP/hr	312.6k cost gp/hr	1.1	148122	
Moss giant	range	153.3k XP/hr	279.7k GP/hr	316.9k cost gp/hr	0.9	148122	
Moss giant	mage	147.9k XP/hr	396.8k GP/hr	305.8k cost gp/hr	1.3	148122	
Moss giant	range-def	148.4k XP/hr	212.5k GP/hr	306.7k cost gp/hr	0.7	148122	
Moss giant	mage-def	147.6k XP/hr	298.8k GP/hr	305.2k cost gp/hr	1.0	148122	
Green dragon	range	151.2k XP/hr	1.4m GP/hr	369.2k cost gp/hr	3.9	147172	
Green dragon	mage	152k XP/hr	1.5m GP/hr	371.1k cost gp/hr	4.1	147172	
Green dragon	range-def	152.5k XP/hr	1.4m GP/hr	372.2k cost gp/hr	3.8	147172	
Green dragon	mage-def	146.9k XP/hr	1.4m GP/hr	358.6k cost gp/hr	3.8	147172	
Vyrewatch Sentinel	atk-str-def	152.1k XP/hr	896.9k GP/hr	340.1k cost gp/hr	2.6	147108	
Vyrewatch Sentinel	range	152.4k XP/hr	763.5k GP/hr	340.9k cost gp/hr	2.2	147108	
Vyrewatch Sentinel	mage	147.7k XP/hr	825.7k GP/hr	330.4k cost gp/hr	2.5	147108	
Vyrewatch Sentinel	range-def	148.9k XP/hr	709.9k GP/hr	333k cost gp/hr	2.1	147108	
Vyrewatch Sentinel	mage-def	153.5k XP/hr	737.8k GP/hr	343.4k cost gp/hr	2.1	147108	
Vyrewatch Sentinel	atk-str-def	154.8k XP/hr	768.1k GP/hr	346.1k cost gp/hr	2.2	147108	
Vyrewatch Sentinel	range	151.5k XP/hr	708.2k GP/hr	338.8k cost gp/hr	2.1	147108	
Vyrewatch Sentinel	mage	151.8k XP/hr	629.6k GP/hr	339.5k cost gp/hr	1.9	147108	
Vyrewatch Sentinel	range-def	153.3k XP/hr	9.2m GP/hr	342.8k cost gp/hr	26.9	147108	
Vyrewatch Sentinel	mage-def	148.3k XP/hr	883.9k GP/hr	331.7k cost gp/hr	2.7	147108	
Vyrewatch Sentinel	atk-str-def	151k XP/hr	879.6k GP/hr	337.7k cost gp/hr	2.6	147108	
Vyrewatch Sentinel	range	153.4k XP/hr	850.6k GP/hr	343k cost gp/hr	2.5	147108	
Vyrewatch Sentinel	mage	148k XP/hr	781.4k GP/hr	331.1k cost gp/hr	2.4	147108	
Vyrewatch Sentinel	range-def	147.4k XP/hr	729.7k GP/hr	329.8k cost gp/hr	2.2	147108	
Vyrewatch Sentinel	mage-def	148.9k XP/hr	819.3k GP/hr	333k cost gp/hr	2.5	147108	
The Leviathan	range	153.8k XP/hr	476.4k GP/hr	1.6m cost gp/hr	0.3	147004	
The Whisperer	range	149.4k XP/hr	969.5k GP/hr	748.5k cost gp/hr	1.3	147004	
Ice giant	range-def	145.6k XP/hr	410.3k GP/hr	797.9k cost gp/hr	0.5	146202	
Spiritual Warrior	range	147.4k XP/hr	624.9k GP/hr	291.5k cost gp/hr	2.1	144816	
Spiritual Warrior	mage	150.4k XP/hr	717.6k GP/hr	297.5k cost gp/hr	2.4	144816	
Spiritual Warrior	range-def	147.4k XP/hr	636.2k GP/hr	291.5k cost gp/hr	2.2	144816	
Spiritual Warrior	mage-def	150.6k XP/hr	629.1k GP/hr	297.7k cost gp/hr	2.1	144816	
Spiritual Warrior	range	149.4k XP/hr	556.1k GP/hr	295.4k cost gp/hr	1.9	144816	
Spiritual Warrior	mage	144.6k XP/hr	506.6k GP/hr	286.1k cost gp/hr	1.8	144816	
Spiritual Warrior	range-def	144.6k XP/hr	658.1k GP/hr	285.9k cost gp/hr	2.3	144816	
Spiritual Warrior	mage-def	147.8k XP/hr	552.2k GP/hr	292.3k cost gp/hr	1.9	144816	
Spiritual Warrior	range	147.1k XP/hr	816.8k GP/hr	290.9k cost gp/hr	2.8	144816	
Spiritual Warrior	mage	150.4k XP/hr	469.8k GP/hr	297.4k cost gp/hr	1.6	144816	
Spiritual Warrior	range-def	149.9k XP/hr	619.1k GP/hr	296.5k cost gp/hr	2.1	144816	
Spiritual Warrior	mage-def	150.6k XP/hr	805.7k GP/hr	297.9k cost gp/hr	2.7	144816	
Spiritual Warrior	range	145.1k XP/hr	308.2k GP/hr	286.9k cost gp/hr	1.1	144816	
Spiritual Warrior	mage	149.5k XP/hr	266.9k GP/hr	295.6k cost gp/hr	0.9	144816	
Spiritual Warrior	range-def	151.3k XP/hr	207k GP/hr	299.2k cost gp/hr	0.7	144816	
Spiritual Warrior	mage-def	152.1k XP/hr	312.6k GP/hr	300.8k cost gp/hr	1.0	144816	
Spiritual Warrior	range	152.7k XP/hr	280.5k GP/hr	301.9k cost gp/hr	0.9	144816	
Spiritual Warrior	mage	151k XP/hr	252.9k GP/hr	298.6k cost gp/hr	0.8	144816	
Spiritual Warrior	range-def	144.4k XP/hr	228.2k GP/hr	285.6k cost gp/hr	0.8	144816	
Spiritual Warrior	mage-def	150.9k XP/hr	341.3k GP/hr	298.3k cost gp/hr	1.1	144816	
Spiritual Warrior	range	152.2k XP/hr	205.9k GP/hr	301.1k cost gp/hr	0.7	144816	
Spiritual Warrior	mage	144.6k XP/hr	235.1k GP/hr	285.9k cost gp/hr	0.8	144816	
Spiritual Warrior	range-def	144.2k XP/hr	158.6k GP/hr	285.1k cost gp/hr	0.6	144816	
Spiritual Warrior	mage-def	148.2k XP/hr	331.3k GP/hr	293.1k cost gp/hr	1.1	144816	
Spiritual Warrior	atk-str-def	150.9k XP/hr	714.1k GP/hr	298.3k cost gp/hr	2.4	144814	
Spiritual Warrior	atk-str-def	145.5k XP/hr	717.2k GP/hr	287.8k cost gp/hr	2.5	144814	
Spiritual Warrior	atk-str-def	149k XP/hr	527.5k GP/hr	294.6k cost gp/hr	1.8	144814	
Spiritual Warrior	atk-str-def	144.6k XP/hr	272.4k GP/hr	286.1k cost gp/hr	1.0	144814	
Spiritual Warrior	atk-str-def	149.3k XP/hr	291.4k GP/hr	295.2k cost gp/hr	1.0	144814	
Spiritual Warrior	atk-str-def	149.3k XP/hr	356.7k GP/hr	295.3k cost gp/hr	1.2	144814	
Baby black Dragon	atk-str-def	148.9k XP/hr	334.1k GP/hr	318.4k cost gp/hr	1.0	144122	
Baby black Dragon	atk-str-def	150.1k XP/hr	336.9k GP/hr	321k cost gp/hr	1.0	144122	
Scurrius	atk-str-def	149k XP/hr	367.5k GP/hr	0 cost gp/hr		143430	
Scurrius	range	152.6k XP/hr	378.1k GP/hr	0 cost gp/hr		143430	
Scurrius	mage	155.2k XP/hr	332.3k GP/hr	0 cost gp/hr		143430	
Scurrius	range-def	150.2k XP/hr	441.7k GP/hr	0 cost gp/hr		143430	
Scurrius	mage-def	150.3k XP/hr	316.2k GP/hr	0 cost gp/hr		143430	
Scurrius	atk-str-def	150k XP/hr	313.6k GP/hr	0 cost gp/hr		143430	
Scurrius	range	155.2k XP/hr	389.9k GP/hr	0 cost gp/hr		143430	
Scurrius	mage	148.4k XP/hr	333.8k GP/hr	0 cost gp/hr		143430	
Scurrius	range-def	149.1k XP/hr	262.4k GP/hr	0 cost gp/hr		143430	
Scurrius	mage-def	155.3k XP/hr	460.2k GP/hr	0 cost gp/hr		143430	
Scurrius	atk-str-def	148.8k XP/hr	451.6k GP/hr	0 cost gp/hr		143430	
Scurrius	range	151k XP/hr	221.7k GP/hr	0 cost gp/hr		143430	
Scurrius	mage	150.1k XP/hr	418.9k GP/hr	0 cost gp/hr		143430	
Scurrius	range-def	156.2k XP/hr	410.7k GP/hr	0 cost gp/hr		143430	
Scurrius	mage-def	151.2k XP/hr	395.4k GP/hr	0 cost gp/hr		143430	
TzHaar-Ket	range	151k XP/hr	606.1k GP/hr	0 cost gp/hr		142678	
TzHaar-Ket	mage	147.8k XP/hr	1.7m GP/hr	0 cost gp/hr		142678	
TzHaar-Ket	range-def	147k XP/hr	1.4m GP/hr	0 cost gp/hr		142678	
TzHaar-Ket	mage-def	150.2k XP/hr	1.1m GP/hr	0 cost gp/hr		142678	
TzHaar-Ket	range	146.9k XP/hr	591.7k GP/hr	0 cost gp/hr		142678	
TzHaar-Ket	mage	151.8k XP/hr	613.4k GP/hr	0 cost gp/hr		142678	
TzHaar-Ket	range-def	147.5k XP/hr	1.5m GP/hr	0 cost gp/hr		142678	
TzHaar-Ket	mage-def	149.5k XP/hr	1m GP/hr	0 cost gp/hr		142678	
TzHaar-Ket	range	155k XP/hr	390.5k GP/hr	0 cost gp/hr		142678	
TzHaar-Ket	mage	151.2k XP/hr	1.1m GP/hr	0 cost gp/hr		142678	
